FILE	         Coher	 repet	 Ve_P_u	 Vi_P_u	 co_P_u	 Ve_P_thr	 vi_P_th	 Co_P_thr	 Ve_N_u	 Vi_N_u	 co_N_u	 Ve_N_thr	 vi_N_th	 Co_N_thr	 Ves_CP	 Vis_CP	 Com_CP	 Ves_p	 Vis_p	 Com_p	 sign	 vesMax	 visMax	 coMax	
m2c214r2.htb 30.000 26.000 -0.318 0.098 -0.318 1.027 0.827 0.694 1.700 0.229 0.561 18.714 4.481 3.903 0.460 0.619 0.584 0.454 0.074 0.324 0.000 0.000 0.005 0.000 -0.840 -0.934 -0.966 0.854 0.003 
m2c220r2.htb 30.000 20.000 -0.035 -0.659 -0.184 1.261 1.183 0.801 -24.766 1.656 2.591 75.170 10.235 15.089 0.576 0.394 0.480 0.288 0.096 0.862 180.000 180.000 0.540 0.001 0.236 -0.909 -0.755 -0.052 0.894 
m2c221r2.htb 30.000 28.000 0.314 0.116 0.072 1.405 1.075 0.800 2.124 -3.349 -2.602 20.958 130.057 16.624 0.583 0.386 0.516 0.092 0.040 0.748 180.000 0.000 0.002 0.416 0.875 -0.310 0.859 -0.391 0.298 
m2c223r2.htb 30.000 36.000 -0.487 0.093 -0.342 1.198 0.988 0.745 9.784 -14.689 0.303 49.303 300.000 15.811 0.556 0.485 0.493 0.232 0.824 0.878 0.000 0.000 0.033 0.990 0.706 0.005 0.783 0.033 0.933 
m2c226r2.htb 30.000 35.000 0.076 -0.271 -0.103 1.278 0.991 0.900 0.317 2.205 -2.026 7.247 10.807 8.740 0.608 0.508 0.582 0.016 0.894 0.158 0.000 0.000 0.000 0.000 0.935 0.967 0.912 0.965 0.000 
m2c231r2.htb 30.000 31.000 0.141 -0.379 -0.091 1.186 1.128 0.740 2.267 3.431 3.242 53.637 11.973 18.124 0.574 0.440 0.506 0.150 0.212 0.894 180.000 180.000 0.019 0.000 0.755 -0.957 -0.879 -0.741 0.022 
m2c233r2.htb 30.000 27.000 0.080 -0.082 0.125 0.943 0.967 0.793 11.913 -1.985 -5.116 110.654 41.762 21.005 0.545 0.529 0.505 0.506 0.678 0.944 180.000 180.000 0.457 0.003 -0.285 0.857 0.921 0.067 0.864 
m2c236r2.htb 30.000 40.000 0.392 0.247 0.158 1.040 0.953 0.746 -1.696 11.144 1.890 23.076 40.331 50.912 0.602 0.410 0.458 0.036 0.044 0.436 0.000 0.000 0.000 0.282 -0.927 -0.403 -0.696 0.230 0.552 
m2c237r2.htb 30.000 44.000 -0.200 -0.264 -0.405 1.107 0.992 1.046 4.674 -0.044 -0.271 46.781 6.279 5.911 0.549 0.570 0.613 0.270 0.094 0.008 0.000 0.000 0.106 0.000 -0.574 -0.981 -0.980 0.539 0.134 
m2c240r2.htb 30.000 37.000 0.430 0.189 0.199 1.111 1.042 0.822 2.037 -1.133 -1.738 146.915 21.274 28.779 0.509 0.698 0.629 0.888 0.000 0.016 0.000 0.000 0.899 0.000 -0.050 -0.960 -0.914 0.044 0.910 
m2c241r2.htb 30.000 20.000 0.227 -0.675 0.144 1.160 0.951 0.946 -4.374 10.031 -5.428 300.000 25.345 64.637 0.523 0.583 0.613 0.744 0.288 0.126 0.000 0.000 0.274 0.006 -0.409 -0.828 -0.643 0.289 0.451 
m2c242r2.htb 30.000 25.000 0.200 -0.118 0.511 0.955 0.988 0.912 -0.036 -0.246 -0.851 8.621 11.740 5.913 0.577 0.347 0.591 0.248 0.020 0.112 0.000 0.000 0.000 0.018 -0.974 -0.760 -0.959 0.866 0.003 
