FILE	 azimuth	 stim_type	 delta	 coherence	 bias	 bias_lower	 bias_upper	 thresh	 thresh_lower	 thresh_upper	 num_reps	 norm_rev	 CP_zero	 p_zero	 CP_all	 p_all	
m24c224r3.htb1	90.000	2.000	0.000	60.000	4.071	-37118.538	159416.702	71.478	13.326	1086657.636	7.000	AllTrials	 NaN	 NaN	 NaN	 NaN	
m24c224r3.htb1	90.000	3.000	-4.000	16.000	4.101	-33953.884	197726.318	300.000	-972427.785	-13.220	7.000	AllTrials	 NaN	 NaN	 NaN	 NaN	
m24c224r3.htb1	90.000	3.000	-4.000	60.000	8.122	-1.509	101514.489	29.259	9.505	562294.405	7.000	AllTrials	0.600	0.654	 NaN	0.000	
m24c224r3.htb1	90.000	3.000	0.000	16.000	-1.030	-81072.673	146332.032	300.000	-1154899.835	-14.158	7.000	AllTrials	 NaN	 NaN	0.547	0.774	
m24c224r3.htb1	90.000	3.000	0.000	60.000	4.282	-2689.415	226251.201	47.690	10.126	739155.290	7.000	AllTrials	 NaN	 NaN	 NaN	 NaN	
m24c224r3.htb1	90.000	3.000	4.000	16.000	-5.969	-204745.576	10778.126	48.071	10.901	957212.789	7.000	AllTrials	0.733	0.314	0.458	0.792	
m24c224r3.htb1	90.000	3.000	4.000	60.000	3.864	-46091.259	211894.223	135.281	12.994	1301216.321	7.000	AllTrials	 NaN	 NaN	0.750	0.368	
m18c599r2.htb1	90.000	1.000	0.000	16.000	0.736	-36401.462	19753.987	44.281	12.419	663577.984	11.000	AllTrials	0.367	0.516	0.331	0.212	
m18c599r2.htb1	90.000	2.000	0.000	16.000	-2.602	-9.557	1.182	12.008	6.630	51.021	11.000	AllTrials	0.800	0.102	0.746	0.052	
m18c599r2.htb1	90.000	2.000	0.000	60.000	0.292	-17.666	5.926	16.935	8.367	410.156	11.000	AllTrials	0.313	0.348	0.375	0.334	
m18c599r2.htb1	90.000	3.000	-4.000	16.000	-4.569	-25.275	1.068	17.364	8.406	758.522	11.000	AllTrials	0.550	0.814	0.702	0.026	
m18c599r2.htb1	90.000	3.000	-4.000	60.000	6.842	2.863	30.117	13.943	7.028	100.692	11.000	AllTrials	 NaN	 NaN	 NaN	0.000	
m18c599r2.htb1	90.000	3.000	0.000	16.000	-7.653	-109036.691	-1.297	23.638	9.742	213043.900	11.000	AllTrials	0.536	0.816	0.700	0.064	
m18c599r2.htb1	90.000	3.000	0.000	60.000	9.855	4.098	694.544	17.521	7.883	86728.621	11.000	AllTrials	0.125	0.040	0.125	0.040	
m18c599r2.htb1	90.000	3.000	4.000	16.000	0.273	-13.031	3156.138	21.130	9.244	64839.746	11.000	AllTrials	 NaN	 NaN	0.645	0.272	
m18c599r2.htb1	90.000	3.000	4.000	60.000	4.932	0.074	30.554	16.637	7.810	260.572	11.000	AllTrials	 NaN	 NaN	0.700	0.284	
m18c599r2.htb1	90.000	1.000	0.000	16.000	-0.403	-131093.086	43440.295	79.788	14.903	999903.401	11.000	AllTrials	0.333	0.364	0.335	0.172	
m18c599r2.htb1	90.000	2.000	0.000	16.000	-2.500	-14.127	2.838	14.705	7.673	135.582	11.000	AllTrials	0.833	0.060	0.746	0.062	
m18c599r2.htb1	90.000	2.000	0.000	60.000	0.292	-13.053	6.321	16.935	8.349	375.275	11.000	AllTrials	0.333	0.354	0.362	0.280	
m18c599r2.htb1	90.000	3.000	-4.000	16.000	-4.294	-21.502	0.648	16.002	8.159	184.850	11.000	AllTrials	0.550	0.822	0.702	0.036	
m18c599r2.htb1	90.000	3.000	-4.000	60.000	6.276	1.967	22.162	13.849	6.791	75.846	11.000	AllTrials	 NaN	 NaN	 NaN	0.000	
m18c599r2.htb1	90.000	3.000	0.000	16.000	-11.487	-249953.775	-2.745	29.307	11.448	471751.341	11.000	AllTrials	0.571	0.688	0.694	0.064	
m18c599r2.htb1	90.000	3.000	0.000	60.000	9.072	3.727	290.414	17.551	7.602	30879.812	11.000	AllTrials	0.054	0.008	0.054	0.008	
m18c599r2.htb1	90.000	3.000	4.000	16.000	0.312	-10.310	24928.985	22.568	9.187	99357.613	11.000	AllTrials	 NaN	 NaN	0.581	0.494	
m18c599r2.htb1	90.000	3.000	4.000	60.000	6.256	1.969	5678.357	14.556	6.807	79.998	11.000	AllTrials	 NaN	 NaN	0.750	0.184	
m18c599r2.htb5	90.000	1.000	0.000	16.000	3.198	-13224.685	78378.071	52.185	13.940	755701.542	11.000	AllTrials	0.483	0.922	0.388	0.374	
m18c599r2.htb5	90.000	2.000	0.000	16.000	-2.500	-10.932	2.910	14.705	7.434	80.404	11.000	AllTrials	0.817	0.078	0.723	0.106	
m18c599r2.htb5	90.000	2.000	0.000	60.000	-0.213	-8.266	4.493	14.025	7.291	69.349	11.000	AllTrials	0.354	0.456	0.330	0.202	
m18c599r2.htb5	90.000	3.000	-4.000	16.000	-3.172	-16.618	2.285	16.372	8.320	281.324	11.000	AllTrials	0.483	0.950	0.654	0.144	
m18c599r2.htb5	90.000	3.000	-4.000	60.000	6.503	2.233	32.817	14.459	7.219	162.856	11.000	AllTrials	 NaN	 NaN	 NaN	0.000	
m18c599r2.htb5	90.000	3.000	0.000	16.000	-10.915	-189773.517	-2.119	30.858	11.736	387300.082	11.000	AllTrials	0.500	0.948	0.650	0.162	
m18c599r2.htb5	90.000	3.000	0.000	60.000	8.461	2.083	12365.271	21.304	8.926	108271.179	11.000	AllTrials	0.089	0.006	0.089	0.006	
m18c599r2.htb5	90.000	3.000	4.000	16.000	1.061	-13.454	10517.390	21.804	9.663	181360.474	11.000	AllTrials	 NaN	 NaN	0.534	0.784	
m18c599r2.htb5	90.000	3.000	4.000	60.000	4.958	1.230	15.875	12.967	7.138	76.456	11.000	AllTrials	 NaN	 NaN	0.683	0.308	
m18c599r2.htb5	90.000	1.000	0.000	16.000	3.106	-20376.313	120874.311	134.680	17.346	998444.379	13.000	AllTrials	0.631	0.418	0.491	0.946	
m18c599r2.htb5	90.000	2.000	0.000	16.000	-3.025	-8898.137	4.426	23.699	10.358	77737.744	13.000	AllTrials	0.737	0.188	0.722	0.034	
m18c599r2.htb5	90.000	2.000	0.000	60.000	0.333	-4559.339	24.358	25.771	11.301	186295.448	13.000	AllTrials	0.283	0.274	0.353	0.202	
m18c599r2.htb5	90.000	3.000	-4.000	16.000	-3.537	-10950.428	4.870	27.385	11.312	298722.404	13.000	AllTrials	0.381	0.512	0.531	0.728	
m18c599r2.htb5	90.000	3.000	-4.000	60.000	7.690	1.341	22838.414	24.246	10.853	169905.475	13.000	AllTrials	 NaN	 NaN	0.139	0.026	
m18c599r2.htb5	90.000	3.000	0.000	16.000	-7.284	-138931.532	1.150	34.173	12.418	394514.224	13.000	AllTrials	0.655	0.374	0.689	0.034	
m18c599r2.htb5	90.000	3.000	0.000	60.000	8.065	0.998	73325.418	29.952	10.933	230895.627	13.000	AllTrials	0.237	0.158	0.237	0.158	
m18c599r2.htb5	90.000	3.000	4.000	16.000	0.510	-14.563	18665.690	25.346	10.922	141552.587	13.000	AllTrials	 NaN	 NaN	0.567	0.536	
m18c599r2.htb5	90.000	3.000	4.000	60.000	7.143	1.249	890.707	23.764	10.204	93761.447	13.000	AllTrials	 NaN	 NaN	0.512	0.926	
m18c599r2.htb5	90.000	1.000	0.000	16.000	12.712	-28.992	226734.855	79.114	13.926	783407.086	11.000	AllTrials	0.550	0.852	0.376	0.312	
m18c599r2.htb5	90.000	2.000	0.000	16.000	-4.975	-38.342	0.560	17.660	8.224	356.553	11.000	AllTrials	0.900	0.016	0.808	0.018	
m18c599r2.htb5	90.000	2.000	0.000	60.000	-0.748	-14.287	3.489	14.292	7.772	143.507	11.000	AllTrials	0.292	0.360	0.317	0.150	
m18c599r2.htb5	90.000	3.000	-4.000	16.000	-5.066	-25.491	0.062	16.726	8.208	148.723	11.000	AllTrials	0.233	0.138	0.546	0.634	
m18c599r2.htb5	90.000	3.000	-4.000	60.000	4.740	0.925	17.859	13.821	7.111	79.601	11.000	AllTrials	 NaN	 NaN	 NaN	0.000	
m18c599r2.htb5	90.000	3.000	0.000	16.000	-10.915	-165710.345	-1.796	30.858	11.535	523142.013	11.000	AllTrials	0.357	0.538	0.561	0.560	
m18c599r2.htb5	90.000	3.000	0.000	60.000	9.004	1.791	49639.111	25.258	9.692	408695.896	11.000	AllTrials	0.089	0.008	0.089	0.008	
m18c599r2.htb5	90.000	3.000	4.000	16.000	-1.911	-20956.033	2253.746	31.197	11.235	447563.173	11.000	AllTrials	 NaN	 NaN	0.603	0.422	
m18c599r2.htb5	90.000	3.000	4.000	60.000	3.660	-0.317	12.050	13.700	7.192	82.426	11.000	AllTrials	 NaN	 NaN	0.717	0.244	
m18c599r2.htb5	90.000	1.000	0.000	16.000	3.198	-18967.863	78506.035	52.185	13.228	651609.694	11.000	AllTrials	0.483	0.912	0.388	0.370	
m18c599r2.htb5	90.000	2.000	0.000	16.000	-2.500	-11.599	2.243	14.705	7.543	115.077	11.000	AllTrials	0.817	0.078	0.723	0.100	
m18c599r2.htb5	90.000	2.000	0.000	60.000	-0.213	-7.497	4.257	14.025	7.274	67.733	11.000	AllTrials	0.354	0.444	0.330	0.204	
m18c599r2.htb5	90.000	3.000	-4.000	16.000	-3.172	-14.499	2.257	16.372	8.070	143.347	11.000	AllTrials	0.483	0.914	0.654	0.130	
m18c599r2.htb5	90.000	3.000	-4.000	60.000	6.503	2.503	36.834	14.459	7.269	97.902	11.000	AllTrials	 NaN	 NaN	 NaN	0.000	
m18c599r2.htb5	90.000	3.000	0.000	16.000	-10.915	-162932.030	-2.175	30.858	11.524	325582.288	11.000	AllTrials	0.500	0.978	0.650	0.138	
m18c599r2.htb5	90.000	3.000	0.000	60.000	8.461	2.506	31845.480	21.304	8.940	182756.547	11.000	AllTrials	0.089	0.008	0.089	0.008	
m18c599r2.htb5	90.000	3.000	4.000	16.000	1.061	-9.264	20749.408	21.804	9.017	31863.527	11.000	AllTrials	 NaN	 NaN	0.534	0.784	
m18c599r2.htb5	90.000	3.000	4.000	60.000	4.958	1.010	16.625	12.967	7.253	397.028	11.000	AllTrials	 NaN	 NaN	0.683	0.346	
m18c599r2.htb6	90.000	1.000	0.000	16.000	-49.291	-415961.564	-3.769	138.564	15.883	1090521.014	11.000	AllTrials	0.117	0.036	0.339	0.154	
m18c599r2.htb6	90.000	2.000	0.000	16.000	27.365	4.708	420093.222	57.181	11.971	734733.631	11.000	AllTrials	0.383	0.522	0.263	0.056	
m18c599r2.htb6	90.000	2.000	0.000	60.000	10.124	-1295.842	200922.064	79.503	13.505	825486.652	11.000	AllTrials	0.354	0.510	0.366	0.374	
m18c599r2.htb6	90.000	3.000	-4.000	16.000	-7.389	-118714.953	682.255	47.817	12.473	599199.263	11.000	AllTrials	0.300	0.252	0.509	0.970	
m18c599r2.htb6	90.000	3.000	-4.000	60.000	-45.835	-279959.267	66.306	201.587	15.059	888296.798	11.000	AllTrials	 NaN	 NaN	 NaN	0.000	
m18c599r2.htb6	90.000	3.000	0.000	16.000	-248.362	-419126.031	3.939	300.000	-869814.625	-15.448	11.000	AllTrials	0.411	0.672	0.437	0.590	
m18c599r2.htb6	90.000	3.000	0.000	60.000	41.932	-1501.564	331046.418	300.000	-1124290.916	-16.627	11.000	AllTrials	0.786	0.000	0.786	0.000	
m18c599r2.htb6	90.000	3.000	4.000	16.000	-52.220	-441774.813	-2.288	300.000	-1283608.424	-16.129	11.000	AllTrials	 NaN	 NaN	0.564	0.660	
m18c599r2.htb6	90.000	3.000	4.000	60.000	-5.469	-147235.702	54.081	40.362	11.807	606557.951	11.000	AllTrials	 NaN	 NaN	0.417	0.810	
m18c599r2.htb6	90.000	1.000	0.000	16.000	-49.291	-458924.448	-3.439	138.564	15.838	1133306.214	11.000	AllTrials	0.117	0.032	0.339	0.198	
m18c599r2.htb6	90.000	2.000	0.000	16.000	27.365	4.408	363311.317	57.181	13.544	766147.301	11.000	AllTrials	0.383	0.492	0.263	0.052	
m18c599r2.htb6	90.000	2.000	0.000	60.000	10.124	-811.283	206051.556	79.503	13.731	759735.859	11.000	AllTrials	0.354	0.454	0.366	0.362	
m18c599r2.htb6	90.000	3.000	-4.000	16.000	-7.389	-149617.221	48.845	47.817	13.053	666240.975	11.000	AllTrials	0.300	0.272	0.509	0.956	
m18c599r2.htb6	90.000	3.000	-4.000	60.000	-45.835	-412011.680	4.940	201.587	16.853	1123688.576	11.000	AllTrials	 NaN	 NaN	 NaN	0.000	
m18c599r2.htb6	90.000	3.000	0.000	16.000	-248.362	-419603.457	1.425	300.000	-1137977.782	-15.717	11.000	AllTrials	0.411	0.678	0.437	0.598	
m18c599r2.htb6	90.000	3.000	0.000	60.000	41.932	-705.057	301755.404	300.000	-1073805.595	-16.532	11.000	AllTrials	0.786	0.000	0.786	0.000	
m18c599r2.htb6	90.000	3.000	4.000	16.000	-52.220	-429761.149	-3.105	300.000	-1244513.991	-16.341	11.000	AllTrials	 NaN	 NaN	0.564	0.702	
m18c599r2.htb6	90.000	3.000	4.000	60.000	-5.469	-109865.941	40.235	40.362	12.273	467821.302	11.000	AllTrials	 NaN	 NaN	0.417	0.822	
m24c229r3.htb1	90.000	1.000	0.000	16.000	-7.207	-12675.960	-0.723	25.899	11.282	138216.748	13.000	AllTrials	0.938	0.016	0.681	0.046	
m24c229r3.htb1	90.000	2.000	0.000	16.000	-1.972	-16.333	4.972	20.277	10.074	16063.157	13.000	AllTrials	0.567	0.690	0.475	0.712	
m24c229r3.htb1	90.000	2.000	0.000	60.000	-0.128	-1.730	1.613	4.896	3.082	9.921	13.000	AllTrials	0.762	0.168	0.762	0.168	
m24c229r3.htb1	90.000	3.000	-4.000	16.000	-2.109	-7.215	2.436	13.857	7.555	48.379	13.000	AllTrials	0.597	0.588	0.519	0.870	
m24c229r3.htb1	90.000	3.000	-4.000	60.000	0.785	-0.292	2.722	4.102	2.548	7.319	13.000	AllTrials	 NaN	 NaN	0.378	0.416	
m24c229r3.htb1	90.000	3.000	0.000	16.000	-0.784	-5.284	4.097	13.317	7.420	59.014	13.000	AllTrials	0.663	0.366	0.662	0.188	
m24c229r3.htb1	90.000	3.000	0.000	60.000	-0.995	-2.881	0.963	5.894	3.585	11.209	13.000	AllTrials	 NaN	 NaN	 NaN	 NaN	
m24c229r3.htb1	90.000	3.000	4.000	16.000	1.086	-3.273	14.497	15.869	8.605	84.420	13.000	AllTrials	0.711	0.216	0.614	0.226	
m24c229r3.htb1	90.000	3.000	4.000	60.000	-2.181	-4.502	-0.471	5.633	3.510	10.651	13.000	AllTrials	 NaN	 NaN	0.631	0.418	
m18c628r3.htb1	90.000	1.000	0.000	16.000	-4.920	-534447.314	5595.259	44.859	8.540	1188535.704	5.000	AllTrials	 NaN	 NaN	 NaN	 NaN	
m18c628r3.htb1	90.000	2.000	0.000	16.000	52.768	1.921	935678.861	110.941	8.014	1289154.528	5.000	AllTrials	 NaN	 NaN	 NaN	 NaN	
m18c628r3.htb1	90.000	2.000	0.000	60.000	3.406	-111678.975	264450.922	68.537	10.923	1893340.649	5.000	AllTrials	 NaN	 NaN	 NaN	 NaN	
m18c628r3.htb1	90.000	3.000	-4.000	16.000	5.705	1.155	268638.762	12.027	4.300	55326.303	5.000	AllTrials	 NaN	 NaN	 NaN	 NaN	
m18c628r3.htb1	90.000	3.000	-4.000	60.000	0.718	-11924.073	590.472	18.464	6.156	530215.524	5.000	AllTrials	 NaN	 NaN	 NaN	 NaN	
m18c628r3.htb1	90.000	3.000	0.000	16.000	2.065	-19.472	11535.692	18.360	5.966	554459.899	5.000	AllTrials	 NaN	 NaN	 NaN	 NaN	
m18c628r3.htb1	90.000	3.000	0.000	60.000	1.214	-3.000	84.092	10.134	4.130	119.316	5.000	AllTrials	 NaN	 NaN	 NaN	 NaN	
m18c628r3.htb1	90.000	3.000	4.000	16.000	1.997	-48.639	85.809	15.705	5.934	612770.104	5.000	AllTrials	 NaN	 NaN	 NaN	 NaN	
m18c628r3.htb1	90.000	3.000	4.000	60.000	2.243	-2.328	16087.986	11.251	4.200	25850.382	5.000	AllTrials	 NaN	 NaN	 NaN	 NaN	
m18c625r3.htb1	90.000	1.000	0.000	16.000	6.958	-17.371	137680.295	38.227	10.426	530895.444	8.000	AllTrials	 NaN	 NaN	 NaN	0.000	
m18c625r3.htb1	90.000	2.000	0.000	16.000	1.836	-5.013	13065.861	17.582	7.406	31017.092	8.000	AllTrials	0.469	0.880	0.521	0.858	
m18c625r3.htb1	90.000	2.000	0.000	60.000	5.772	-12.823	59072.180	31.502	9.841	474586.276	8.000	AllTrials	 NaN	 NaN	 NaN	 NaN	
m18c625r3.htb1	90.000	3.000	-4.000	16.000	8.218	-0.910	108392.250	30.168	9.618	528364.399	8.000	AllTrials	 NaN	 NaN	0.362	0.322	
m18c625r3.htb1	90.000	3.000	-4.000	60.000	25.497	2.505	400369.668	56.535	11.067	704125.849	8.000	AllTrials	 NaN	 NaN	 NaN	 NaN	
m18c625r3.htb1	90.000	3.000	0.000	16.000	31.921	3.709	512717.486	81.622	11.737	1045668.211	8.000	AllTrials	 NaN	 NaN	 NaN	0.000	
m18c625r3.htb1	90.000	3.000	0.000	60.000	6.848	-2.201	176793.858	28.744	9.182	468393.519	8.000	AllTrials	 NaN	 NaN	0.425	0.758	
m18c625r3.htb1	90.000	3.000	4.000	16.000	-47.330	-896713.926	-7.209	82.925	13.885	1240095.409	8.000	AllTrials	0.531	0.812	0.484	0.908	
m18c625r3.htb1	90.000	3.000	4.000	60.000	0.611	-8.488	43398.895	19.992	7.840	81615.193	8.000	AllTrials	 NaN	 NaN	 NaN	 NaN	
m18c588r2.htb5	90.000	1.000	0.000	16.000	-1.564	-4666.841	5.816	26.677	12.280	29491.137	18.000	AllTrials	0.563	0.658	0.688	0.016	
m18c588r2.htb5	90.000	2.000	0.000	16.000	10.637	-3523.545	151799.643	300.000	-558459.356	-18.325	18.000	AllTrials	 NaN	 NaN	0.465	0.768	
m18c588r2.htb5	90.000	2.000	0.000	60.000	3.026	-14167.445	71826.870	139.665	19.900	668989.051	18.000	AllTrials	0.338	0.292	0.338	0.292	
m18c588r2.htb5	90.000	3.000	-4.000	16.000	-2.610	-25114.990	18.053	37.360	15.099	302675.542	18.000	AllTrials	0.409	0.538	0.480	0.772	
m18c588r2.htb5	90.000	3.000	-4.000	60.000	-0.699	-47809.597	22731.137	86.996	18.663	643593.243	18.000	AllTrials	 NaN	 NaN	0.643	0.342	
m18c588r2.htb5	90.000	3.000	0.000	16.000	3.531	-629.889	11532.166	36.875	14.625	267831.716	18.000	AllTrials	0.331	0.288	0.526	0.730	
m18c588r2.htb5	90.000	3.000	0.000	60.000	-19.990	-151787.573	4130.809	300.000	-858652.891	-24.447	18.000	AllTrials	0.506	0.958	0.558	0.576	
m18c588r2.htb5	90.000	3.000	4.000	16.000	7.522	-3044.400	127977.650	135.328	20.018	719598.652	18.000	AllTrials	0.705	0.216	0.770	0.000	
m18c588r2.htb5	90.000	3.000	4.000	60.000	8.603	-45.650	121295.727	74.397	18.538	751826.854	18.000	AllTrials	0.356	0.488	0.438	0.550	
m18c588r3.htb5	90.000	1.000	0.000	16.000	-45.390	-359092.968	146.751	300.000	19.098	875808.187	14.000	AllTrials	0.400	0.532	0.355	0.112	
m18c588r3.htb5	90.000	2.000	0.000	16.000	8.035	-691.408	94762.214	66.474	16.188	674508.679	14.000	AllTrials	 NaN	 NaN	0.484	0.934	
m18c588r3.htb5	90.000	2.000	0.000	60.000	0.535	-15.281	8.681	22.413	10.889	1121.008	14.000	AllTrials	0.741	0.096	0.741	0.096	
m18c588r3.htb5	90.000	3.000	-4.000	16.000	2.157	-15728.409	7058.290	43.315	14.071	385099.899	14.000	AllTrials	0.250	0.134	0.435	0.568	
m18c588r3.htb5	90.000	3.000	-4.000	60.000	8.216	2.378	124.686	22.500	10.100	68229.902	14.000	AllTrials	 NaN	 NaN	0.713	0.190	
m18c588r3.htb5	90.000	3.000	0.000	16.000	1.994	-52720.029	54124.304	101.793	18.779	874121.460	14.000	AllTrials	0.537	0.784	0.533	0.770	
m18c588r3.htb5	90.000	3.000	0.000	60.000	2.874	-4.720	14.669	21.169	10.500	29331.532	14.000	AllTrials	0.417	0.634	0.417	0.634	
m18c588r3.htb5	90.000	3.000	4.000	16.000	3.194	-26932.839	75409.513	97.326	16.910	734084.897	14.000	AllTrials	0.659	0.374	0.728	0.004	
m18c588r3.htb5	90.000	3.000	4.000	60.000	1.577	-12.175	46.255	26.304	11.049	26416.981	14.000	AllTrials	0.319	0.362	0.382	0.262	
m18c590r2.htb1	90.000	1.000	0.000	16.000	-6.734	-291961.304	21052.135	300.000	-1359167.548	-12.335	6.000	AllTrials	 NaN	 NaN	 NaN	 NaN	
m18c590r2.htb1	90.000	2.000	0.000	16.000	6.923	-2.130	277792.843	24.694	7.304	463161.597	6.000	AllTrials	0.333	0.300	 NaN	0.000	
m18c590r2.htb1	90.000	2.000	0.000	60.000	0.402	-9.861	6.497	12.834	6.262	756.676	6.000	AllTrials	0.444	0.700	 NaN	0.000	
m18c590r2.htb1	90.000	3.000	-4.000	16.000	0.288	-1959.660	96484.176	26.918	8.990	503816.287	6.000	AllTrials	 NaN	 NaN	 NaN	 NaN	
m18c590r2.htb1	90.000	3.000	-4.000	60.000	6.696	3.591	43.638	7.109	1.306	20.266	6.000	AllTrials	 NaN	 NaN	 NaN	 NaN	
m18c590r2.htb1	90.000	3.000	0.000	16.000	-11.514	-484712.762	10161.162	113.822	12.604	1395328.774	6.000	AllTrials	 NaN	 NaN	 NaN	0.000	
m18c590r2.htb1	90.000	3.000	0.000	60.000	2.695	-0.416	12.538	9.641	4.597	75.697	6.000	AllTrials	0.375	0.520	 NaN	0.000	
m18c590r2.htb1	90.000	3.000	4.000	16.000	-0.933	-22753.081	26.689	18.468	6.908	312430.106	6.000	AllTrials	 NaN	 NaN	 NaN	 NaN	
m18c590r2.htb1	90.000	3.000	4.000	60.000	2.792	-0.022	8.285	8.424	4.921	79.479	6.000	AllTrials	 NaN	 NaN	 NaN	 NaN	
m18c590r2.htb1	90.000	1.000	0.000	16.000	-5.504	-201038.712	1037.105	29.920	8.067	836838.765	5.000	AllTrials	 NaN	 NaN	 NaN	 NaN	
m18c590r2.htb1	90.000	2.000	0.000	16.000	5.106	-9.342	124075.429	22.015	5.802	847214.120	5.000	AllTrials	 NaN	 NaN	 NaN	 NaN	
m18c590r2.htb1	90.000	2.000	0.000	60.000	-4.145	-109017.940	2.559	15.862	6.143	443438.652	5.000	AllTrials	 NaN	 NaN	 NaN	 NaN	
m18c590r2.htb1	90.000	3.000	-4.000	16.000	-9.302	-346368.149	8897.794	45.375	8.827	1310359.839	5.000	AllTrials	 NaN	 NaN	 NaN	 NaN	
m18c590r2.htb1	90.000	3.000	-4.000	60.000	8.173	3.127	420884.479	10.701	2.816	110624.771	5.000	AllTrials	 NaN	 NaN	 NaN	 NaN	
m18c590r2.htb1	90.000	3.000	0.000	16.000	1.286	-3670.130	104.350	17.139	5.862	362318.514	5.000	AllTrials	 NaN	 NaN	 NaN	 NaN	
m18c590r2.htb1	90.000	3.000	0.000	60.000	1.156	-2.575	9.420	8.721	3.985	167613.295	5.000	AllTrials	0.222	0.418	 NaN	0.000	
m18c590r2.htb1	90.000	3.000	4.000	16.000	-1.392	-16.916	11.183	13.035	5.227	199276.191	5.000	AllTrials	 NaN	 NaN	 NaN	 NaN	
m18c590r2.htb1	90.000	3.000	4.000	60.000	3.454	0.204	12.617	8.907	4.581	679.203	5.000	AllTrials	 NaN	 NaN	 NaN	 NaN	
m18c590r2.htb1	90.000	1.000	0.000	16.000	-15.135	-256327.688	403.152	300.000	-1182509.080	-14.394	9.000	AllTrials	 NaN	 NaN	 NaN	0.000	
m18c590r2.htb1	90.000	2.000	0.000	16.000	-0.277	-42.003	3476.702	23.370	9.722	233919.486	9.000	AllTrials	0.396	0.652	0.396	0.652	
m18c590r2.htb1	90.000	2.000	0.000	60.000	1.141	-4.511	6.773	13.734	7.077	176.222	9.000	AllTrials	0.714	0.342	 NaN	0.000	
m18c590r2.htb1	90.000	3.000	-4.000	16.000	-19.651	-356717.657	3446.545	300.000	-1271005.897	-18.173	9.000	AllTrials	0.786	0.166	 NaN	0.000	
m18c590r2.htb1	90.000	3.000	-4.000	60.000	11.236	4.752	182803.193	16.828	6.981	1612.050	9.000	AllTrials	 NaN	 NaN	 NaN	 NaN	
m18c590r2.htb1	90.000	3.000	0.000	16.000	1.405	-46728.683	53009.466	48.610	12.326	737964.953	9.000	AllTrials	 NaN	 NaN	0.478	0.846	
m18c590r2.htb1	90.000	3.000	0.000	60.000	1.346	-4.153	7.692	13.981	6.987	91.743	9.000	AllTrials	0.600	0.580	0.600	0.580	
m18c590r2.htb1	90.000	3.000	4.000	16.000	1.843	-5.536	10370.097	21.379	8.911	84184.838	9.000	AllTrials	0.714	0.370	0.750	0.072	
m18c590r2.htb1	90.000	3.000	4.000	60.000	3.394	0.211	10.828	10.504	5.958	43.791	9.000	AllTrials	 NaN	 NaN	0.833	0.096	
m18c590r2.htb1	90.000	1.000	0.000	16.000	-3.910	-206856.048	21089.224	55.324	10.493	831515.832	6.000	AllTrials	 NaN	 NaN	 NaN	 NaN	
m18c590r2.htb1	90.000	2.000	0.000	16.000	5.379	-3.822	45122.902	20.305	6.875	455561.671	6.000	AllTrials	0.389	0.552	 NaN	0.000	
m18c590r2.htb1	90.000	2.000	0.000	60.000	0.460	-15.058	13.614	15.436	6.603	28237.713	6.000	AllTrials	0.500	0.780	 NaN	0.000	
m18c590r2.htb1	90.000	3.000	-4.000	16.000	13.677	-1787.153	320288.375	79.788	11.416	1241773.273	6.000	AllTrials	 NaN	 NaN	 NaN	 NaN	
m18c590r2.htb1	90.000	3.000	-4.000	60.000	10.348	4.542	303477.481	13.602	4.190	832.776	6.000	AllTrials	 NaN	 NaN	 NaN	 NaN	
m18c590r2.htb1	90.000	3.000	0.000	16.000	-50.454	-709292.456	78.225	250.561	13.108	1504668.685	6.000	AllTrials	 NaN	 NaN	 NaN	0.000	
m18c590r2.htb1	90.000	3.000	0.000	60.000	2.203	-2.089	10.459	10.845	5.461	54700.152	6.000	AllTrials	0.333	0.396	 NaN	0.000	
m18c590r2.htb1	90.000	3.000	4.000	16.000	-0.796	-10.677	12.131	13.648	5.733	86415.470	6.000	AllTrials	 NaN	 NaN	 NaN	 NaN	
m18c590r2.htb1	90.000	3.000	4.000	60.000	3.085	-2.249	22.548	13.507	6.418	153498.913	6.000	AllTrials	 NaN	 NaN	 NaN	 NaN	
m18c590r2.htb1	90.000	1.000	0.000	16.000	-22.206	-519989.068	13.484	300.000	-1369778.412	-11.330	6.000	AllTrials	 NaN	 NaN	 NaN	 NaN	
m18c590r2.htb1	90.000	2.000	0.000	16.000	6.419	-9.681	267680.304	29.898	8.419	869238.203	6.000	AllTrials	0.111	0.220	 NaN	0.000	
m18c590r2.htb1	90.000	2.000	0.000	60.000	0.466	-30.034	8.210	14.435	6.585	123922.618	6.000	AllTrials	0.333	0.338	 NaN	0.000	
m18c590r2.htb1	90.000	3.000	-4.000	16.000	0.375	-14003.581	184544.947	37.112	9.462	757692.168	6.000	AllTrials	 NaN	 NaN	 NaN	 NaN	
m18c590r2.htb1	90.000	3.000	-4.000	60.000	8.746	4.259	12175.249	9.283	2.925	63.137	6.000	AllTrials	 NaN	 NaN	 NaN	 NaN	
m18c590r2.htb1	90.000	3.000	0.000	16.000	-2.817	-151202.614	16.155	27.539	8.770	750441.363	6.000	AllTrials	 NaN	 NaN	 NaN	0.000	
m18c590r2.htb1	90.000	3.000	0.000	60.000	3.261	-1.330	17.431	11.903	5.273	3433.821	6.000	AllTrials	0.333	0.316	 NaN	0.000	
